source,translation,target,legal_entity,BLEU,METEOR,COMET,term
"One or more mock-ups of the outer packaging and the immediate packaging of a medicinal product, together with the draft package leaflet, shall be submitted to the authorities competent for authorising marketing when the marketing authorisation is requested.",Bei der Beantragung der Genehmigung für das Inverkehrbringen sind den für die Erteilung der Genehmigung für das Inverkehrbringen zuständigen Behörden ein oder mehrere Modelle der äußeren Umhüllung und der Primärverpackung des Arzneimittels sowie ein Entwurf der Packungsbeilage vorzulegen.,"""(1) Bei der Beantragung der Genehmigung für das Inverkehrbringen sind den für die Erteilung der Genehmigung für das Inverkehrbringen zuständigen Behörden ein oder mehrere Modelle der äußeren Umhüllung und der Primärverpackung des Arzneimittels sowie ein Entwurf der Packungsbeilage vorzulegen.","draft, competent",0.9025202940335935,0.9154852410540383,0.8886381983757019,draft
the taking of decisions.,der Entscheidungsprozess.,der Entscheidungsprozeß.,taking,0.0,0.3333333333333333,0.8980045914649963,draft
Article 5d,Artikel 5d,Artikel 5d,article,0.0,0.9375,0.9844279885292053,draft
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN, DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND, SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",1.0000000000000004,0.9999832164076399,0.9093700051307678,article
Article 22b,Artikel 22b,Artikel 22b,article,0.0,0.9375,0.991875946521759,article
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten für die in Artikel 1 genannten Produkte.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.7306019860765525,0.8909086941340781,0.9332374334335327,article
Article 116 shall be replaced by the following:,Artikel 116 erhält folgende Fassung:,Artikel 116 erhält folgende Fassung:,article,1.0000000000000004,0.9976851851851852,0.9923231601715088,article
Applicants must certify that they are not in one of the situations listed in Article 93.,"Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","listed, article",1.0000000000000004,0.9999271030762502,0.9677249193191528,article
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten für die in Artikel 1 genannten Erzeugnisse.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.8428014430784186,0.9489474396396744,0.9489860534667969,policy
"The operation and development of the common market for agricultural products must be accompanied by the establishment of a common agricultural policy to include, in particular, a common organisation of agricultural markets which may take various forms depending on the product.","Mit dem Funktionieren und der Entwicklung des gemeinsamen Marktes für landwirtschaftliche Erzeugnisse muss die Gestaltung einer Gemeinsamen Agrarpolitik einhergehen; sie muss insbesondere eine gemeinsame Organisation der Agrarmärkte umfassen, die je nach Erzeugnis unterschiedliche Formen annehmen kann.","Mit dem Funktionieren und der Entwicklung des gemeinsamen Marktes für landwirtschaftliche Erzeugnisse muss die Gestaltung einer Gemeinsamen Agrarpolitik einhergehen; sie muss insbesondere eine gemeinsame Organisation der Agrarmärkte umfassen, die je nach Erzeugnis unterschiedliche Formen annehmen kann.",policy,1.0000000000000004,0.9999915709974881,0.9423592686653137,policy
The policy may result in an extension of the useful life of the asset or an increase in its residual value.,Die Richtlinie kann zu einer Verlängerung der Nutzungsdauer des Vermögenswerts oder zu einer Erhöhung seines Restwerts führen.,Diese können zu einer Verlängerung der Nutzungsdauer des Vermögenswertes oder zu einer Erhöhung seines Restwertes führen.,"policy, extension, value, asset",0.49890709729102717,0.8770630279402211,0.8982270956039429,policy
"Once the appropriate initial policy has been selected under the requirements of paragraph 3, a change in accounting policy should only be made in accordance with IAS 8.42 and applied to all items or categories of items in the manner specified in paragraph 3.","Sobald die geeignete anfängliche Bilanzierungs- und Bewertungsmethode gemäß den Anforderungen des Paragraphen 3 ausgewählt wurde, darf eine Änderung der Bilanzierungs- und Bewertungsmethode nur gemäß IAS 8.42 vorgenommen werden und ist auf alle Posten oder Kategorien von Posten in der im Paragraphen 3 angegebenen Weise anzuwenden.","Sobald erstmals eine zulässige Bilanzierungs- und Bewertungsmethode gemäß den Bestimmungen des Paragraphen 3 ausgewählt wurde, darf eine Änderung in der Bilanzierungs- und Bewertungsmethode nur gemäß IAS 8.42 vorgenommen werden; sie ist auf alle Posten oder Kategorien von Posten anzuwenden, wie in Paragraph 3 beschrieben.","policy, accounting",0.5765536312280113,0.7279744903172088,0.895558774471283,policy
"If a standard requires or permits categorisation of items, the most appropriate accounting policy should be selected and applied consistently to each category.","Wenn ein Standard eine Kategorisierung der Sachverhalte vorschreibt oder erlaubt, ist die sinnvollste Bilanzierungs- und Bewertungsmethode auszuwählen und stetig für jede Kategorie anzuwenden.","Wenn ein Standard eine Kategorisierung der Sachverhalte vorschreibt oder erlaubt, ist die sinnvollste Bilanzierungs- und Bewertungsmethode auszuwählen und stetig für jede Kategorie anzuwenden.","policy, accounting",1.0000000000000004,0.999968,0.9454537034034729,policy
Performance criteria for methods of analysis for tin,Leistungskriterien für Analysemethoden für Zinn,Leistungskriterien für Analysemethoden für Zinn,performance,1.0000000000000004,0.996,0.9796727895736694,performance
"The performance of the air navigation services system as a whole at European level should be assessed on a regular basis, with due regard to the maintenance of a high level of safety, to check the effectiveness of the measures adopted and to propose further measures.","Die Leistungen des gesamten Systems der Flugsicherungsdienste auf europäischer Ebene sollten unter gebührender Berücksichtigung der Aufrechterhaltung eines hohen Sicherheitsniveaus einer regelmäßigen Bewertung unterzogen werden, um die Wirksamkeit der getroffenen Maßnahmen zu überprüfen und neue Maßnahmen vorzuschlagen.","Die Leistungen des gesamten Systems der Flugsicherungsdienste auf europäischer Ebene sollten unter gebührender Berücksichtigung der Aufrechterhaltung eines hohen Sicherheitsniveaus einer regelmäßigen Bewertung unterzogen werden, um die Wirksamkeit der getroffenen Maßnahmen zu überprüfen und neue Maßnahmen vorzuschlagen.","check, due, performance",1.0000000000000004,0.9999908878845313,0.9429397583007812,performance
"IAS 16.23 (revised 1998) requires the capitalisation of subsequent expenditure on an item of plant, property or equipment that improves the condition of the asset beyond its originally assessed standard of performance.","IAS 16.23 (überarbeitet 1998) fordert die Aktivierung nachträglicher Ausgaben für Sachanlagen, durch die der Zustand des Vermögenswertes über seine ursprünglich angenommene Ertragskraft hinaus verbessert wird.","IAS 16.23 (überarbeitet 1998) fordert die Aktivierung nachträglicher Ausgaben für Sachanlagen, durch die der Zustand des Vermögenswertes über seine ursprünglich angenommene Ertragskraft hinaus verbessert wird.","condition, property, asset, performance",1.0000000000000004,0.9999794989544467,0.940108597278595,performance
state that submission of the tender implies acceptance of the specifications and of the general terms and conditions referred to in paragraph 1 to which the tender relates and that this submission binds the contractor to whom the contract is awarded during performance of the contract;,"den Hinweis, dass mit der Abgabe eines Angebots sowohl die Verdingungsunterlagen als auch die Verdingungsordnung gemäß Absatz 1 akzeptiert werden; der Bieter ist, falls er den Zuschlag erhält, während der Ausführung des Auftrags durch sein Angebot gebunden;","den Hinweis, dass mit der Abgabe eines Angebots sowohl die Verdingungsunterlagen als auch die Verdingungsordnung gemäß Absatz 1 akzeptiert werden; der Bieter ist, falls er den Zuschlag erhält, während der Ausführung des Auftrags durch sein Angebot gebunden;","acceptance, state, contractor, contract, tender, performance",1.0000000000000004,0.9999932512687615,0.926190972328186,performance
"the main factors and influences determining performance, including changes in the environment in which the enterprise operates, the enterprise's response to those changes and their effect, and the enterprise's policy for investment to maintain and enhance performance, including its dividend policy;","die Hauptfaktoren und Einflüsse, welche die Ertragskraft bestimmen, einschließlich Veränderungen des Umfelds, in dem das Unternehmen operiert, die Reaktionen des Unternehmens auf diese Veränderungen und deren Auswirkungen sowie die Investitionspolitik des Unternehmens, um die Ertragskraft zu erhalten und zu verbessern, einschließlich der Dividendenpolitik;","die Hauptfaktoren und Einfluesse, welche die Ertragskraft bestimmen, einschließlich Veränderungen des Umfelds, in dem das Unternehmen operiert, die Reaktionen des Unternehmens auf diese Veränderungen und deren Auswirkungen sowie die Investitionspolitik des Unternehmens, um die Ertragskraft zu erhalten und zu verbessern, einschließlich der Dividendenpolitik;","policy, investment, dividend, response, performance",0.9475833735368085,0.9799666805497709,0.9313651919364929,performance
The implementation of the.eu TLD may take into consideration best practices in this regard and could be supported by voluntary guidelines or codes of conduct where appropriate.,"Bei der Umsetzung der TLD "".eu"" könnten bewährte Praktiken in dieser Hinsicht berücksichtigt und gegebenenfalls durch freiwillige Richtlinien oder Verhaltenskodizes unterstützt werden.","Bei der Verwaltung der TLD "".eu"" könnten einschlägige bewährte Praktiken berücksichtigt und gegebenenfalls auf freiwilliger Basis Leitlinien oder Verhaltensregeln aufgestellt werden.",consideration,0.33442605320946306,0.680770721761978,0.9000810384750366,consideration
"Implementing measures, including adjustment and updating measures to take account of economic and technical changes, shall be laid down in accordance with the procedure referred to in Article 9(2), taking into consideration Member States' resources and the burden on respondents, technical and methodological feasibility and reliability of results.","Die Durchführungsmaßnahmen, einschließlich der durch wirtschaftlichen und technischen Wandel bedingten Anpassungs- und Aktualisierungsmaßnahmen, werden nach dem in Artikel 9 Absatz 2 genannten Verfahren unter Berücksichtigung der in den Mitgliedstaaten verfügbaren Ressourcen und des Aufwands für die Befragten, der technischen und methodischen Realisierbarkeit sowie der Zuverlässigkeit der Ergebnisse festgelegt.","Die Durchführungsmaßnahmen, einschließlich der durch wirtschaftlichen und technischen Wandel bedingten Anpassungs- und Aktualisierungsmaßnahmen, werden nach dem in Artikel 9 Absatz 2 genannten Verfahren unter Berücksichtigung der in den Mitgliedstaaten verfügbaren Ressourcen und des Aufwands für die Befragten, der technischen und methodischen Realisierbarkeit sowie der Zuverlässigkeit der Ergebnisse festgelegt.","member, article, consideration, taking, burden, adjustment, account, procedure",1.0000000000000004,0.9999964440145653,0.9323132038116455,consideration
